id,Agency,Commendation_or_Complaint,Subject_Matter,Subject_Detail,Issue_Detail,Year,Quarter,Branch_Line_Route
subway_3,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,3
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_L,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,L
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_3,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,3
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_W,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,W
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_L,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,L
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_L,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,L
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_L,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,L
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
